icd_9,label_index,test_gold_support,scope,ngram_rank,ngram,n_notes_peaking_here,mean_attention,max_attention
590.11,323,1,all_test,8,release e c po,52,0.03371,0.05527
590.11,323,1,all_test,9,e c sig two,29,0.02392,0.06098
590.11,323,1,all_test,10,e c sig capsule,29,0.01927,0.03557
590.11,323,1,gold_notes,1,cn tact move extremity,1,0.00642,0.00642
225.1,328,1,all_test,1,present illness year old,20,0.011,0.01718
225.1,328,1,all_test,2,cycle fcr enrolled protocol,10,0.00866,0.0091
225.1,328,1,all_test,3,illness year old male,8,0.01183,0.01925
225.1,328,1,all_test,4,cardiomyopathy repeat tte showed,7,0.02321,0.02321
225.1,328,1,all_test,5,probable dic requiring multiple,7,0.01418,0.01419
225.1,328,1,all_test,6,small bowel small bowel,7,0.01192,0.01192
225.1,328,1,all_test,7,intraoperative cholangiogram admitted medical,7,0.00501,0.00501
225.1,328,1,all_test,8,nonischemic dilated cardiomyopathy lvef,6,0.03569,0.04416
225.1,328,1,all_test,9,exploratory laparotomy small bowel,6,0.034,0.034
225.1,328,1,all_test,10,increasing coags decreasing platelet,6,0.03351,0.03353
225.1,328,1,gold_notes,1,including continuing anticoagulation starting,1,0.00734,0.00734
425.3,331,1,all_test,1,present illness year old,20,0.01411,0.03602
425.3,331,1,all_test,2,notable absence chest pain,15,0.0078,0.01338
425.3,331,1,all_test,3,illness year old male,13,0.01348,0.0269
425.3,331,1,all_test,4,review system notable absence,12,0.00905,0.01462
425.3,331,1,all_test,5,known lastname year old,10,0.0099,0.01937
425.3,331,1,all_test,6,multiple dose dose escalation,9,0.02063,0.03248
425.3,331,1,all_test,7,cardiac review system notable,9,0.00766,0.01444
425.3,331,1,all_test,8,illness mr known lastname,7,0.01897,0.0408
425.3,331,1,all_test,9,vac placement bronchoscopy endoscopy,7,0.01705,0.01705
425.3,331,1,all_test,10,old woman status post,7,0.01688,0.01688
425.3,331,1,gold_notes,1,due bradycardia remains sr,1,0.00311,0.00311
746.2,333,1,all_test,1,escalation study mdx patient,11,0.02151,0.02465
746.2,333,1,all_test,2,present illness year old,9,0.02189,0.04136
746.2,333,1,all_test,3,transplant subsequent disease recurrence,7,0.02273,0.02273
746.2,333,1,all_test,4,arthritis knee p l,7,0.01017,0.01017
746.2,333,1,all_test,5,collection pseudocyst peripancreatic fluid,7,0.00678,0.00678
746.2,333,1,all_test,6,walk block limited withlow,7,0.00633,0.00634
746.2,333,1,all_test,7,cad psh lap ccy,6,0.02526,0.02526
746.2,333,1,all_test,8,medical hypertension bicuspid aortic,6,0.02389,0.02389
746.2,333,1,all_test,9,abdominal aortic aneurysm vulvar,6,0.02289,0.02289
746.2,333,1,all_test,10,restless leg syndrome pernicious,6,0.01915,0.01915
746.2,333,1,gold_notes,1,medical including ebstein anomoly,1,0.02195,0.02195
277.30,339,1,all_test,1,negative cardiac review system,25,0.00438,0.00836
277.30,339,1,all_test,2,present illness year old,24,0.00492,0.00867
277.30,339,1,all_test,3,system negative cardiac review,17,0.00395,0.00592
277.30,339,1,all_test,4,major surgical invasive procedure,16,0.00654,0.0141
277.30,339,1,all_test,5,illness year old male,14,0.00414,0.00682
277.30,339,1,all_test,6,cardiac review system notable,11,0.00411,0.00774
277.30,339,1,all_test,7,review system negative cardiac,11,0.00352,0.00471
277.30,339,1,all_test,8,illness m known lastname,9,0.00634,0.01119
277.30,339,1,all_test,9,known lastname year old,9,0.00498,0.01209
277.30,339,1,all_test,10,illness mr known lastname,8,0.00517,0.00774
277.30,339,1,gold_notes,1,day bcx pending need,1,0.00229,0.00229
191.0,340,1,all_test,1,tablet delayed release e,36,0.00548,0.01152
191.0,340,1,all_test,2,delayed release e c,34,0.00475,0.01167
191.0,340,1,all_test,3,sig tablet delayed release,25,0.00519,0.01045
191.0,340,1,all_test,4,release e c sig,24,0.00433,0.01169
191.0,340,1,all_test,5,c sig tablet delayed,21,0.00422,0.00702
191.0,340,1,all_test,6,sig capsule delayed release,14,0.0034,0.00755
191.0,340,1,all_test,7,e c sig tablet,12,0.00544,0.00784
191.0,340,1,all_test,8,release e c po,11,0.00465,0.0078
191.0,340,1,all_test,9,bendamustine mg m2 day,10,0.01377,0.01481
191.0,340,1,all_test,10,mi arrhythmia cardiomyopathy sudden,10,0.00777,0.01151
191.0,340,1,gold_notes,1,follow accordingly medication flonase,1,0.00204,0.00204
356.8,341,1,all_test,1,delayed release e c,175,0.00259,0.0086
356.8,341,1,all_test,2,tablet delayed release e,149,0.00266,0.00642
356.8,341,1,all_test,3,release e c sig,120,0.00244,0.00471
356.8,341,1,all_test,4,sig tablet delayed release,85,0.00306,0.00653
356.8,341,1,all_test,5,c sig tablet delayed,83,0.00264,0.00453
356.8,341,1,all_test,6,e c sig tablet,77,0.00266,0.00539
356.8,341,1,all_test,7,mg tablet delayed release,62,0.00215,0.00341
356.8,341,1,all_test,8,capsule delayed release e,61,0.00225,0.00429
356.8,341,1,all_test,9,mg capsule delayed release,41,0.0023,0.00438
356.8,341,1,all_test,10,c sig capsule delayed,39,0.00227,0.00387
356.8,341,1,gold_notes,1,chf small b l,1,0.0034,0.0034
389.12,342,1,all_test,1,delayed release e c,255,0.03542,0.06596
389.12,342,1,all_test,2,tablet delayed release e,210,0.03527,0.07405
389.12,342,1,all_test,3,release e c sig,166,0.0298,0.06346
389.12,342,1,all_test,4,sig tablet delayed release,123,0.04472,0.06552
389.12,342,1,all_test,5,c sig tablet delayed,111,0.03943,0.06788
389.12,342,1,all_test,6,e c sig tablet,107,0.0393,0.07286
389.12,342,1,all_test,7,capsule delayed release e,80,0.02691,0.05297
389.12,342,1,all_test,8,release e c po,58,0.03608,0.06404
389.12,342,1,all_test,9,mg tablet delayed release,52,0.02379,0.04963
389.12,342,1,all_test,10,e c sig capsule,43,0.02606,0.04444
389.12,342,1,gold_notes,1,angioedema demerol caused skin,1,0.00738,0.00738
279.01,350,1,all_test,1,delayed release e c,150,0.00246,0.00548
279.01,350,1,all_test,2,tablet delayed release e,137,0.00266,0.00587
279.01,350,1,all_test,3,release e c sig,121,0.00246,0.00804
279.01,350,1,all_test,4,sig tablet delayed release,84,0.00302,0.0108
279.01,350,1,all_test,5,e c sig tablet,83,0.00284,0.00508
279.01,350,1,all_test,6,c sig tablet delayed,75,0.00277,0.00631
279.01,350,1,all_test,7,release e c po,54,0.00248,0.00399
279.01,350,1,all_test,8,mg tablet delayed release,49,0.00278,0.00731
279.01,350,1,all_test,9,capsule delayed release e,37,0.00275,0.00932
279.01,350,1,all_test,10,e c sig two,27,0.00239,0.00442
279.01,350,1,gold_notes,1,pressure well controlled night,1,0.00179,0.00179
758.5,351,1,all_test,1,tablet delayed release e,186,0.00637,0.01743
758.5,351,1,all_test,2,delayed release e c,153,0.00549,0.01564
758.5,351,1,all_test,3,sig tablet delayed release,97,0.00642,0.0131
758.5,351,1,all_test,4,release e c sig,95,0.00472,0.01055
758.5,351,1,all_test,5,e c sig tablet,80,0.00551,0.01213
758.5,351,1,all_test,6,c sig tablet delayed,73,0.00577,0.01041
758.5,351,1,all_test,7,capsule delayed release e,54,0.00469,0.01494
758.5,351,1,all_test,8,release e c po,42,0.00591,0.01173
758.5,351,1,all_test,9,e c po daily,31,0.00647,0.01384
758.5,351,1,all_test,10,mg tablet delayed release,30,0.0037,0.00477
758.5,351,1,gold_notes,1,prior gtube social attends,1,0.00321,0.00321
751.60,356,1,all_test,1,delayed release e c,71,0.01181,0.02692
751.60,356,1,all_test,2,tablet delayed release e,56,0.01146,0.02063
751.60,356,1,all_test,3,sig tablet delayed release,55,0.01337,0.02419
751.60,356,1,all_test,4,release e c sig,41,0.01264,0.03742
751.60,356,1,all_test,5,c sig tablet delayed,39,0.01245,0.02738
751.60,356,1,all_test,6,e c sig tablet,22,0.01214,0.0282
751.60,356,1,all_test,7,release e c po,19,0.0144,0.02224
751.60,356,1,all_test,8,capsule delayed release e,17,0.0079,0.0137
751.60,356,1,all_test,9,sig two tablet delayed,9,0.00905,0.01277
751.60,356,1,all_test,10,e c sig two,9,0.00497,0.01354
751.60,356,1,gold_notes,1,th folate ferritin trf,1,0.00993,0.00993
283.11,357,1,all_test,1,delayed release e c,143,0.00278,0.00747
283.11,357,1,all_test,2,tablet delayed release e,131,0.00277,0.00895
283.11,357,1,all_test,3,release e c sig,86,0.00282,0.00976
283.11,357,1,all_test,4,sig tablet delayed release,81,0.00303,0.00585
283.11,357,1,all_test,5,e c sig tablet,54,0.0028,0.00501
283.11,357,1,all_test,6,c sig tablet delayed,50,0.00269,0.00578
283.11,357,1,all_test,7,capsule delayed release e,45,0.00237,0.00457
283.11,357,1,all_test,8,release e c po,38,0.00269,0.00442
283.11,357,1,all_test,9,mg tablet delayed release,33,0.0033,0.00784
283.11,357,1,all_test,10,sig capsule delayed release,21,0.00245,0.00438
283.11,357,1,gold_notes,1,e c po four,1,0.00258,0.00258
447.8,358,1,all_test,1,without complication evaluated physical,12,0.00174,0.00258
447.8,358,1,all_test,2,tablet sig tablet po,10,0.00163,0.00212
447.8,358,1,all_test,3,sust rel particle crystal,8,0.00147,0.00335
447.8,358,1,all_test,4,tab sust rel particle,7,0.00179,0.00295
447.8,358,1,all_test,5,life location younger sister,7,0.00157,0.00197
447.8,358,1,all_test,6,tube pacing wire discontinued,7,0.00153,0.00193
447.8,358,1,all_test,7,ultrasound normal abdominal ultrasound,7,0.0014,0.0014
447.8,358,1,all_test,8,came pressor continued spike,7,0.00114,0.00114
447.8,358,1,all_test,9,hip replacement left upper,7,0.00114,0.00114
447.8,358,1,all_test,10,sedation mental status improved,7,0.00105,0.00105
447.8,358,1,gold_notes,1,u pcp another name9,1,0.00179,0.00179
747.20,374,1,all_test,1,coherent level consciousness alert,19,0.01249,0.01592
747.20,374,1,all_test,2,non contributory physical exam,15,0.0412,0.11683
747.20,374,1,all_test,3,alert interactive activity status,8,0.01199,0.02721
747.20,374,1,all_test,4,interactive activity status ambulatory,8,0.00855,0.02424
747.20,374,1,all_test,5,wife child retired etoh,7,0.07359,0.07359
747.20,374,1,all_test,6,p ruptured appendix 20yrs,7,0.02178,0.02183
747.20,374,1,all_test,7,tablet sig tablet po,7,0.01834,0.03557
747.20,374,1,all_test,8,retired cigarette smoked yes,7,0.00966,0.01808
747.20,374,1,all_test,9,consciousness alert interactive activity,7,0.00559,0.00707
747.20,374,1,all_test,10,mid back neck also,7,0.00544,0.00544
747.20,374,1,gold_notes,1,cad stable ecg show,1,0.00823,0.00823
747.29,378,1,all_test,1,dose escalation study mdx,14,0.02083,0.02548
747.29,378,1,all_test,2,nutritious food option high,8,0.00739,0.00906
747.29,378,1,all_test,3,adrenal insufficient hypercalcemia smv,7,0.03019,0.03019
747.29,378,1,all_test,4,status post allogeneic transplant,7,0.01301,0.01301
747.29,378,1,all_test,5,present illness year old,7,0.01166,0.01528
747.29,378,1,all_test,6,illness year old male,7,0.01059,0.01171
747.29,378,1,all_test,7,stair able walk car,7,0.00605,0.00605
747.29,378,1,all_test,8,fluid collection pseudocyst peripancreatic,7,0.00326,0.00326
747.29,378,1,all_test,9,bowel resection anterior enterostomy,6,0.03015,0.03015
747.29,378,1,all_test,10,pulmonary embolism month pe,6,0.01966,0.01966
747.29,378,1,gold_notes,1,department special force tobacco,1,0.00406,0.00406
334.2,379,1,all_test,1,condition recovery invasive monitoring,10,0.00289,0.00332
334.2,379,1,all_test,2,affect coumadin warfarin dosage,8,0.00262,0.00302
334.2,379,1,all_test,3,tkr social life wife,7,0.0026,0.0026
334.2,379,1,all_test,4,hour weaned sedation awoke,7,0.00235,0.00277
334.2,379,1,all_test,5,bp hr rr o2,7,0.0023,0.00231
334.2,379,1,all_test,6,check shockable rhythm received,7,0.00218,0.00218
334.2,379,1,all_test,7,left upper extremity dvt,7,0.00162,0.00162
334.2,379,1,all_test,8,conservative management ileus gi,7,0.00127,0.00127
334.2,379,1,all_test,9,dilated aorta referred cardiac,6,0.02491,0.02491
334.2,379,1,all_test,10,chf ef report p,6,0.0071,0.0071
334.2,379,1,gold_notes,1,condition recovery invasive monitoring,1,0.00332,0.00332
228.1,380,1,all_test,1,mb mb indx ctropnt,11,0.00869,0.01226
228.1,380,1,all_test,2,bendamustine mg m2 day,10,0.026,0.03095
228.1,380,1,all_test,3,major surgical invasive procedure,10,0.00232,0.00393
228.1,380,1,all_test,4,cardiomyopathy sudden cardiac death,8,0.0071,0.00837
228.1,380,1,all_test,5,cardiomyopathy repeat tte showed,7,0.02421,0.02421
228.1,380,1,all_test,6,variability left ventricular ejection,7,0.01535,0.01627
228.1,380,1,all_test,7,mi arrhythmia cardiomyopathy sudden,7,0.00592,0.00887
228.1,380,1,all_test,8,sct normal pressure hydrocephalus,7,0.00486,0.00486
228.1,380,1,all_test,9,revealed smv thrombosis small,7,0.00306,0.00306
228.1,380,1,all_test,10,heent sclerae anciteric p,7,0.00263,0.00263
228.1,380,1,gold_notes,1,colon polypectomy otherwise normal,1,0.00335,0.00335
393,382,1,all_test,1,non contributory physical exam,16,0.02062,0.05227
393,382,1,all_test,2,level consciousness alert interactive,13,0.00826,0.01912
393,382,1,all_test,3,physical exam physical exam,11,0.02497,0.06498
393,382,1,all_test,4,gait incisional pain managed,8,0.00875,0.01765
393,382,1,all_test,5,wife child retired etoh,7,0.03382,0.03382
393,382,1,all_test,6,home p ruptured appendix,7,0.00786,0.00787
393,382,1,all_test,7,retired cigarette smoked yes,7,0.00671,0.01036
393,382,1,all_test,8,tachycardia h laryngeal spasm,7,0.00381,0.00381
393,382,1,all_test,9,htn father physical exam,7,0.00197,0.00197
393,382,1,all_test,10,non contributory non contributory,6,0.05821,0.08464
393,382,1,gold_notes,1,atorvastatin transitional issue need,1,0.00551,0.00551
756.16,393,1,all_test,1,chest pain dyspnea exertion,10,0.00385,0.00458
756.16,393,1,all_test,2,system notable absence chest,10,0.00385,0.0066
756.16,393,1,all_test,3,physical exam physical exam,9,0.00474,0.00606
756.16,393,1,all_test,4,positive squamous cell carcinoma,9,0.0045,0.00489
756.16,393,1,all_test,5,dose escalation study mdx,8,0.00769,0.0095
756.16,393,1,all_test,6,status clear coherent level,8,0.00467,0.00578
756.16,393,1,all_test,7,disease recurrence status post,7,0.00919,0.00919
756.16,393,1,all_test,8,absence chest pain dyspnea,7,0.00401,0.00581
756.16,393,1,all_test,9,endoscopy nasal packing present,7,0.00346,0.00346
756.16,393,1,all_test,10,consistent pancreatitis evidence small,7,0.00304,0.00304
756.16,393,1,gold_notes,1,carotid carotid bypass graft,1,0.00358,0.00358
161.1,400,1,all_test,1,cycle bendamustine mg m2,10,0.01441,0.01725
161.1,400,1,all_test,2,present illness year old,9,0.01727,0.02876
161.1,400,1,all_test,3,cardiomyopathy repeat tte showed,7,0.05894,0.05894
161.1,400,1,all_test,4,perforated small bowel small,7,0.0348,0.0348
161.1,400,1,all_test,5,shock liver probable dic,7,0.02887,0.02887
161.1,400,1,all_test,6,intraoperative cholangiogram admitted medical,7,0.00618,0.00618
161.1,400,1,all_test,7,exploratory laparotomy small bowel,6,0.07005,0.07005
161.1,400,1,all_test,8,valve aortic insufficiency dilated,6,0.06422,0.08542
161.1,400,1,all_test,9,increasing coags decreasing platelet,6,0.06269,0.06269
161.1,400,1,all_test,10,catheterization surgical evaluation medical,6,0.06086,0.06086
161.1,400,1,gold_notes,1,prior received chemo dose,1,0.00999,0.00999
237.3,401,1,all_test,1,label multiple dose dose,14,0.01133,0.01333
237.3,401,1,all_test,2,double cover aspergillus posaconazole,7,0.00348,0.00349
237.3,401,1,all_test,3,rectum empty fully approximately,7,0.00304,0.00304
237.3,401,1,all_test,4,hpi mr known lastname,7,0.00209,0.00209
237.3,401,1,all_test,5,collection pseudocyst peripancreatic fluid,7,0.00183,0.00183
237.3,401,1,all_test,6,syndrome pernicious anemia social,6,0.01635,0.01635
237.3,401,1,all_test,7,mild mr h left,6,0.01362,0.01542
237.3,401,1,all_test,8,prostate cancer status post,6,0.00651,0.00652
237.3,401,1,all_test,9,biliary stricture suspicious adenocarcinoma,6,0.00635,0.00635
237.3,401,1,all_test,10,vulvar cancer resection bilateral,6,0.00583,0.00583
237.3,401,1,gold_notes,1,tumor medical left vagal,1,0.00678,0.00678
334.3,403,1,all_test,1,delayed release e c,62,0.00452,0.01071
334.3,403,1,all_test,2,tablet delayed release e,35,0.00508,0.01347
334.3,403,1,all_test,3,release e c sig,26,0.00545,0.0138
334.3,403,1,all_test,4,sig tablet delayed release,26,0.00505,0.01028
334.3,403,1,all_test,5,c sig tablet delayed,21,0.00417,0.00794
334.3,403,1,all_test,6,mg tablet delayed release,17,0.00676,0.01391
334.3,403,1,all_test,7,e c sig tablet,14,0.00421,0.00605
334.3,403,1,all_test,8,sig capsule delayed release,10,0.00422,0.007
334.3,403,1,all_test,9,mg capsule delayed release,9,0.00343,0.00502
334.3,403,1,all_test,10,capsule delayed release e,9,0.00317,0.00631
334.3,403,1,gold_notes,1,e c po h,1,0.00566,0.00566
759.3,407,1,all_test,1,delayed release e c,66,0.00546,0.01219
759.3,407,1,all_test,2,tablet delayed release e,50,0.00581,0.01177
759.3,407,1,all_test,3,sig tablet delayed release,44,0.00621,0.00968
759.3,407,1,all_test,4,release e c sig,33,0.00531,0.01156
759.3,407,1,all_test,5,c sig tablet delayed,30,0.00585,0.00947
759.3,407,1,all_test,6,e c sig tablet,26,0.00584,0.01009
759.3,407,1,all_test,7,mg tablet delayed release,25,0.0056,0.00934
759.3,407,1,all_test,8,capsule delayed release e,15,0.00352,0.00427
759.3,407,1,all_test,9,release e c po,13,0.00596,0.00735
759.3,407,1,all_test,10,bendamustine mg m2 day,10,0.01159,0.01278
759.3,407,1,gold_notes,1,echo ef symptom chest,1,0.00579,0.00579
746.81,409,1,all_test,1,condition mental status clear,9,0.00418,0.00942
746.81,409,1,all_test,2,clear coherent level consciousness,8,0.00592,0.01252
746.81,409,1,all_test,3,common iliac artery aneurysm,7,0.01349,0.02362
746.81,409,1,all_test,4,l r tkr social,7,0.01277,0.01277
746.81,409,1,all_test,5,cardiomyopathy repeat tte showed,7,0.00798,0.00798
746.81,409,1,all_test,6,inhaler home p ruptured,7,0.00376,0.00376
746.81,409,1,all_test,7,recommended ercp rule cholangitis,7,0.00336,0.00336
746.81,409,1,all_test,8,status major surgical invasive,7,0.00239,0.00284
746.81,409,1,all_test,9,cardiac catheterization surgical evaluation,6,0.05473,0.05473
746.81,409,1,all_test,10,aortic valve aortic insufficiency,6,0.02467,0.03706
746.81,409,1,gold_notes,1,myocardial infarction diastolic heart,1,0.00621,0.00621
607.85,410,1,all_test,1,non contributory physical exam,10,0.0442,0.10263
607.85,410,1,all_test,2,alert interactive activity status,10,0.00835,0.02983
607.85,410,1,all_test,3,level consciousness alert interactive,9,0.01883,0.03685
607.85,410,1,all_test,4,coherent level consciousness alert,9,0.01231,0.01847
607.85,410,1,all_test,5,sig tablet delayed release,8,0.00391,0.00681
607.85,410,1,all_test,6,wife child retired etoh,7,0.06593,0.06593
607.85,410,1,all_test,7,tobacco quit year ago,7,0.03072,0.03236
